timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.2,1012.77,36.01,16406.14,514,1331,1824,3022,597,2182,1262,2713,1072,3499,400,1935
1000,33.2,1012.76,36.01,16329.66,548,1337,1865,3036,613,2210,1216,2671,1514,4136,400,1847
2000,33.2,1012.77,36.01,16253.88,454,1236,1999,3153,670,2247,1136,2621,1845,4457,400,1988
3000,33.2,1012.77,36.01,16316.98,400,1110,2352,3429,787,2427,1188,2669,2109,4783,400,1861
4000,33.2,1012.76,36.0,16355.07,400,954,2332,3459,1022,2621,1297,2754,2455,4979,400,1937
5000,33.2,1012.76,35.98,16431.79,400,908,2004,3223,1298,2812,1497,2902,2649,5099,400,2217
6001,33.2,1012.77,35.96,16574.34,400,873,1806,3031,1525,2930,1636,2969,2631,5069,543,2496
7001,33.2,1012.77,35.95,16921.29,400,846,1644,2937,1681,3061,1666,2988,2411,4868,674,2644
8001,33.2,1012.75,35.93,17128.15,400,804,1645,2946,1768,3208,1642,2981,2111,4778,500,2496
9001,33.2,1012.75,35.9,17340.12,400,786,1694,2976,1821,3314,1640,3013,1891,4462,400,2217
