timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.34,1024.81,32.65,28544.14,14261,7363,26598,15602,57330,41003,57330,36297,57330,38842,400,1174
1000,33.34,1024.87,32.52,28916.87,25495,10796,23042,14465,57330,41282,57330,36855,57330,39016,525,1263
2000,33.34,1024.86,32.42,29258.72,25137,10458,21388,14004,57330,41561,57330,37691,57330,38214,556,1252
3000,33.34,1024.85,32.36,29755.33,21691,9321,18920,13126,57330,41282,57330,39260,57330,38075,546,1228
4000,33.35,1024.86,32.28,30846.04,17804,8106,19017,13103,57330,41247,57330,40829,57330,36611,678,1259
5000,33.35,1024.85,32.21,32191.26,16370,7745,21070,13846,57330,42153,57330,42467,57330,35217,679,1266
6001,33.35,1024.85,32.14,33339.11,25798,10773,23565,14589,57330,43234,57330,44489,57330,37413,464,1139
7001,33.35,1024.84,32.07,34178.67,37191,12755,28211,15850,57330,44489,57330,45325,57330,34728,1891,1776
8001,33.35,1024.85,32.01,34916.12,34327,12406,38206,19496,57330,44593,57330,46824,57330,33648,7925,3575
9001,33.36,1024.84,31.95,35415.76,36028,12777,38534,18450,57330,43652,57330,47591,57330,30162,6541,3870
