timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.19,1024.8,33.03,27974.78,23138,23992,20367,22633,11690,13385,5892,5992,40980,31487,36744,24934
1000,33.19,1024.79,33.02,27753.35,20781,21692,20492,22459,13586,14094,9113,7149,41875,31766,32209,23365
2000,33.19,1024.79,33.02,27553.43,19375,20576,20354,22912,14840,14556,11539,8961,43337,32777,30628,22947
3000,33.19,1024.79,33.01,27214.81,18603,19426,19747,22284,15143,14747,15998,10695,44382,33787,32477,24446
4000,33.19,1024.79,32.99,26713.72,18658,19426,18176,20890,14895,14792,19899,12214,45873,33230,35908,25317
5000,33.2,1024.83,33.0,26528.45,19540,20646,15074,17056,13655,14218,22490,13070,47126,34798,38116,26154
6001,33.2,1024.82,32.99,26230.75,21663,22633,11493,15310,12001,13790,24282,13554,48201,35286,38594,26432
7001,33.2,1024.81,32.99,26198.09,23455,24097,9495,13700,11192,13239,25840,14139,51333,36785,38623,26432
8001,33.2,1024.82,32.97,26181.78,22945,23470,7421,12147,10352,12529,27384,14871,53302,38145,38981,26537
9001,33.2,1024.81,32.95,26345.72,21084,21030,5174,10773,8811,11269,29852,15377,55361,38842,39340,26746
