timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.13,1013.97,31.2,164667.49,400,28,400,6,400,3,400,5,400,11,400,1
1000,32.13,1013.98,31.22,164345.56,400,31,400,6,400,0,400,6,400,8,400,7
2000,32.13,1013.97,31.2,164990.69,400,23,400,1,400,0,400,2,400,7,400,1
3000,32.13,1013.97,31.21,164024.89,400,22,400,6,400,0,400,8,400,13,400,1
4000,32.13,1013.97,31.21,164506.37,400,27,400,5,400,1,400,12,400,11,400,0
5000,32.13,1013.98,31.22,164024.89,400,25,400,0,400,3,400,10,400,11,400,13
6001,32.13,1013.97,31.21,164828.93,400,27,400,1,400,3,400,8,400,6,400,7
7001,32.13,1013.97,31.2,165152.76,400,23,400,9,400,3,400,0,400,12,400,14
8001,32.13,1013.97,31.2,163865.02,400,26,400,5,400,7,400,10,400,14,400,10
9001,32.13,1013.96,31.2,165315.15,400,28,400,7,400,5,400,4,400,8,400,12
