timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.21,1012.79,37.98,21914.6,529,2254,2688,4527,8041,12045,4332,8331,21153,33299,4722,12687
1000,33.21,1012.79,38.08,20890.78,466,2212,3022,4888,8354,12372,4715,9141,20795,32323,3861,11212
2000,33.21,1012.79,38.16,20227.28,485,2205,3132,4959,8551,12383,6043,10537,20519,32358,4167,11685
3000,33.21,1012.79,38.22,19659.64,405,2080,2901,4828,8493,12451,8308,12180,21429,33404,1966,7813
4000,33.21,1012.78,38.3,19140.41,400,1422,1974,4116,8064,11865,10294,13610,22986,35007,935,5816
5000,33.21,1012.78,38.36,18899.44,400,1080,638,2487,5284,9614,13296,15400,23166,34554,738,5626
6001,33.21,1012.78,38.41,19641.27,400,877,400,1697,3041,6478,17197,17300,21608,32916,1265,6574
7001,33.21,1012.78,38.41,21554.99,400,759,400,1383,1713,5164,18893,18799,12979,23470,1570,6910
8001,33.21,1012.78,38.35,23403.2,400,632,400,1296,1435,4823,19168,18868,9501,17614,2779,9546
9001,33.21,1012.78,38.26,24292.26,400,579,400,1337,1645,5214,18190,18590,9501,18520,4656,12417
