timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.27,1012.62,37.46,24222.33,57330,13824,1348,1561,52079,19844,57330,55190,57330,53203,55719,23923
1000,32.28,1012.6,37.45,24348.49,57330,16008,3564,2210,55958,21727,57330,53063,57330,53551,48201,20019
2000,32.29,1012.63,37.43,23325.28,57330,15749,10798,3735,57330,23923,57330,51774,57330,54946,25509,13903
3000,32.3,1012.61,37.44,21778.35,48320,13486,24048,6258,57330,25387,57330,49996,57330,56305,19279,12225
4000,32.31,1012.62,37.5,19901.66,34596,11359,39727,9310,57330,26154,57330,48149,57330,55085,16866,11719
5000,32.32,1012.6,37.58,18101.81,31075,10830,53780,12158,57330,25666,57330,48985,57330,52331,10531,9423
6001,32.34,1012.61,37.67,16587.42,19816,7712,53451,12428,57330,25561,57330,49264,57330,52018,8939,8432
7001,32.35,1012.63,37.8,15957.69,11713,6127,49692,12214,57330,24480,57330,48532,57330,55503,14468,10672
8001,32.36,1012.61,37.9,15994.13,8910,5189,50289,12428,57330,26955,57330,47486,57330,60000,22201,12856
9001,32.37,1012.62,37.98,16496.28,8394,4999,44053,11629,57330,27931,57330,43791,57330,60000,26736,14038
