timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.13,1013.94,33.1,22029.46,459,8,418,11,412,4,409,6,410,4,414,10
1000,31.21,1013.9,33.03,23946.61,473,6,438,5,408,5,402,7,416,5,412,5
2000,31.28,1013.92,32.98,25844.06,472,4,438,13,409,2,410,7,418,6,426,12
3000,31.34,1013.91,32.91,27643.94,482,5,445,4,408,3,400,4,419,9,425,12
4000,31.38,1013.91,32.86,29279.08,472,4,440,17,414,7,415,9,422,5,418,10
5000,31.42,1013.9,32.81,30868.68,444,6,437,12,410,7,412,9,416,8,418,9
6001,31.45,1013.88,32.77,32364.59,415,7,415,13,412,8,408,5,426,7,415,13
7001,31.49,1013.89,32.73,34040.41,400,5,409,20,410,5,424,10,430,13,404,13
8001,31.51,1013.87,32.71,35655.86,400,0,408,17,412,6,414,13,420,8,400,16
9001,31.53,1013.87,32.64,36906.92,402,1,402,13,406,7,416,3,420,7,400,8
