timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.56,1013.99,31.4,35061.6,400,0,400,783,400,2087,2413,7700,707,4502,400,430
1000,32.56,1013.99,31.37,36745.76,400,2,400,789,400,2034,2371,7689,688,4437,400,423
2000,32.56,1013.98,31.37,38777.76,400,0,400,784,400,2060,2310,7745,666,4422,400,429
3000,32.56,1013.98,31.34,40808.77,400,4,400,774,400,2083,2276,7441,643,4397,400,438
4000,32.56,1013.97,31.32,43152.63,400,0,400,759,400,2069,2254,7520,620,4347,400,423
5000,32.56,1013.98,31.3,44854.79,400,0,400,747,400,2050,2182,7464,588,4186,400,424
6001,32.56,1013.98,31.29,46184.17,400,0,400,770,400,2053,2066,7340,560,4161,400,432
7001,32.56,1013.98,31.29,46800.64,400,3,400,770,400,2030,2044,7138,531,4036,400,425
8001,32.56,1013.98,31.3,46904.99,400,3,400,757,400,2048,1964,6980,503,3931,400,418
9001,32.56,1013.98,31.29,46644.98,400,0,400,759,400,2032,1903,6975,476,3825,400,420
