timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.57,1024.84,32.23,26495.04,2484,6408,4886,11595,4886,9783,7323,7040,12455,14612,1541,5104
1000,33.57,1024.84,32.22,26528.45,3517,7622,4940,11550,4825,9501,7427,7138,13903,14950,1209,4537
2000,33.57,1024.84,32.2,26815.87,4332,8792,5354,11899,4891,9693,7728,7554,14371,15130,687,3514
3000,33.57,1024.83,32.18,26918.81,4580,9164,5609,12034,5064,10008,8325,8038,13572,14781,400,2681
4000,33.57,1024.83,32.18,26730.69,4455,8567,5875,11967,5267,10323,8771,8353,11875,14319,400,2237
5001,33.58,1024.84,32.19,26495.04,4609,9062,5898,12259,5481,10391,8765,8578,10850,13621,400,2166
6001,33.58,1024.84,32.19,26198.09,5076,9862,6037,12248,5614,10447,8429,8252,9530,12709,400,2715
7001,33.58,1024.84,32.22,25971.69,5817,10211,6014,12316,5667,10560,8458,8106,8609,12214,1004,3860
8001,33.58,1024.84,32.22,25530.43,6014,10368,6084,12237,5510,10154,8690,8297,8047,11708,2028,5255
9001,33.58,1024.83,32.23,25361.15,5881,10256,6188,12349,5215,10053,8910,8263,7508,11325,3431,6167
