timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.77,1024.91,29.6,205383.05,685,236,722,198,563,107,524,131,995,481,663,187
1000,33.49,1024.91,32.51,12023.17,698,242,738,216,568,114,533,138,1006,496,664,195
2000,33.34,1024.95,32.41,14057.77,708,241,745,221,566,113,518,124,1048,516,673,207
3000,33.25,1024.93,32.28,16418.96,714,250,742,232,562,119,516,129,1074,524,683,209
4000,33.2,1024.96,32.13,18664.47,718,254,751,236,556,122,521,124,1124,547,694,222
5000,33.17,1024.93,32.0,20766.93,713,258,748,246,559,116,518,122,1173,569,692,227
6001,33.16,1024.95,31.88,23120.0,715,270,751,251,563,120,532,121,1176,579,705,240
7001,33.15,1024.92,31.77,25209.2,712,273,750,255,577,125,538,130,1235,602,697,246
8001,33.16,1024.95,31.67,26747.69,702,279,743,269,589,130,551,127,1262,633,697,249
9001,33.17,1024.94,31.58,28162.03,705,287,746,280,620,140,552,128,1284,670,709,259
