timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.59,1024.83,32.36,23507.91,5672,10121,7323,13475,6107,10875,5302,6664,2631,6388,400,2120
1000,33.59,1024.83,32.36,23811.1,4850,9276,8180,13835,5759,10537,5835,6854,2029,5856,554,2884
2000,33.59,1024.83,32.37,24069.91,4776,9310,8794,14511,5574,10492,6176,6854,1904,5861,1153,3931
3000,33.59,1024.83,32.37,24125.11,5481,10019,9066,14781,5354,10143,6066,6869,2052,5982,1596,4487
4000,33.6,1024.83,32.38,24180.57,6663,10953,9118,14623,4648,9378,5684,6764,2396,6258,2012,5084
5000,33.6,1024.82,32.38,24208.4,7601,11640,8840,14556,3343,6980,4940,6408,2877,6599,2705,5560
6001,33.6,1024.82,32.38,24111.29,8516,12428,8429,14207,2560,6584,4737,6333,3662,7295,3110,5726
7001,33.6,1024.82,32.37,24083.68,9309,12890,8070,13869,2450,6518,4754,6258,4604,8646,3309,5962
8001,33.6,1024.82,32.38,23960.25,9379,13013,7624,13689,2575,6659,4616,6268,5719,9760,3507,6037
9001,33.6,1024.82,32.35,24097.48,8869,12541,7103,13160,2867,6895,4570,6192,7167,10999,3660,6192
