timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.01,1012.66,37.7,28447.64,400,835,34596,16777,46291,33578,49782,30267,45635,32951,15901,12586
1000,33.01,1012.65,37.65,27698.54,400,805,44113,21483,45515,33265,44620,28350,47484,34066,15198,12406
2000,33.01,1012.66,37.64,26918.81,400,749,48469,23191,44561,32846,39608,25945,49692,35356,11696,11201
3000,33.01,1012.66,37.63,26511.73,400,722,46768,22180,44501,32637,36684,24585,52437,36018,10126,10436
4000,33.01,1012.66,37.63,25987.73,400,737,43427,21378,44799,32742,31523,21971,54078,36890,10155,10391
5001,33.01,1012.68,37.65,25014.37,400,757,47693,24062,45157,33055,26391,17509,54257,37169,10786,10818
6001,33.01,1012.68,37.67,23811.1,801,983,53541,27025,45635,33508,23496,16064,53362,36611,11470,11280
7001,33.01,1012.68,37.71,22192.29,1586,1236,57330,28663,45844,33404,24020,16131,52467,35914,11597,11505
8001,33.01,1012.67,37.8,20543.63,1398,1237,57330,30720,46172,33578,17969,13723,48618,34171,11308,11077
9001,33.02,1012.68,37.87,19298.59,1968,1603,57330,31034,46440,33543,11782,11888,32985,26572,4759,6829
