timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.82,1024.94,31.53,21937.48,22270,15175,13682,13205,1423,3966,2999,4828,23359,14859,21070,13250
1000,33.82,1024.94,31.52,21914.6,22614,15220,13599,13194,820,3068,1973,3901,24351,15242,23069,13621
2000,33.82,1024.94,31.52,22286.42,22711,15332,13944,13148,660,2884,1398,3057,26984,16188,25109,14387
3000,33.82,1024.94,31.52,23481.65,21815,15006,14358,13385,635,2791,1024,2819,30210,18450,26446,14972
4000,33.82,1024.97,31.5,25029.25,20009,14713,14261,13374,645,2782,744,2510,32179,19566,27907,15422
5000,33.82,1024.96,31.47,26411.88,20175,14837,14606,13396,615,2685,489,2136,30866,18729,30449,15861
6001,33.82,1024.96,31.42,27643.94,22077,15253,15433,13497,478,2454,400,1810,25399,15636,33790,16533
7001,33.82,1024.97,31.39,28798.12,23400,15940,16136,13745,465,2420,400,1512,19058,13542,35640,17160
8001,33.82,1024.96,31.35,30247.32,22945,15681,16839,13700,540,2459,400,1328,16577,13025,33999,16742
9001,33.83,1024.96,31.31,31706.09,20602,15017,17404,13970,532,2383,400,1372,15571,12777,29076,15850
