timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.53,1024.78,29.11,131553.71,400,5,400,16,400,62,400,172,400,21,400,5
1000,33.53,1024.78,29.1,131656.73,400,2,400,15,400,61,400,169,400,23,400,4
2000,33.53,1024.77,29.1,131759.9,400,0,400,20,400,63,400,168,400,21,400,11
3000,33.53,1024.77,29.11,131553.71,400,1,400,18,400,63,400,174,400,29,400,6
4000,33.53,1024.76,29.12,131041.03,400,0,400,22,400,60,400,169,400,28,400,3
5000,33.53,1024.77,29.12,131966.75,400,2,400,19,400,61,400,165,400,24,400,7
6001,33.54,1024.77,29.1,132174.24,400,2,400,22,400,59,400,160,400,32,400,12
7001,33.54,1024.77,29.1,131656.73,400,0,400,18,400,61,400,155,400,21,400,0
8001,33.54,1024.77,29.11,131759.9,400,1,400,20,400,59,400,149,400,27,400,10
9001,33.54,1024.76,29.11,131553.71,400,3,400,19,400,59,400,153,400,24,400,11
