timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.18,1012.61,34.32,11457.6,1671,1183,559,1336,57330,24690,57330,38145,57330,26781,6767,3880
1000,32.77,1012.64,38.74,6040.2,1959,1251,606,1264,57330,25805,57330,40236,57330,31870,8510,4818
2000,32.53,1012.62,38.69,8877.76,2192,1314,963,1303,57330,25212,57330,48079,57330,28942,8945,5280
3000,32.37,1012.62,38.6,11236.63,2185,1351,1884,1545,57330,25178,57330,44140,57330,25038,8690,5380
4000,32.27,1012.61,38.48,13151.7,8997,2591,4086,2087,57330,24480,57330,43373,57330,22354,10062,5982
5000,32.2,1012.61,38.33,14800.24,15819,4096,7659,2727,57330,24480,57330,49787,57330,21483,6252,5089
6001,32.16,1012.62,38.22,15695.51,11959,4091,12897,3951,57330,24167,57330,50763,57330,28280,4624,4663
7001,32.14,1012.61,38.12,15718.99,6564,2941,20726,5420,57330,24376,57330,48706,57330,43408,9321,5927
8001,32.13,1012.63,38.09,15801.72,3691,2390,25206,6398,57330,23470,57330,46685,57330,52889,19692,8567
9001,32.12,1012.62,38.09,16483.34,1897,1919,35879,8477,57330,21866,57330,50345,57330,58501,26791,11314
