timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.12,1012.78,39.58,19019.17,718,2577,3012,6082,9622,13790,36535,33021,44441,46231,8696,15355
1000,33.12,1012.78,39.58,19901.66,1508,3269,3500,6363,6437,11212,38623,33439,41488,44802,11348,19496
2000,33.12,1012.78,39.52,21164.27,1353,3173,3399,6258,5892,11156,36416,32393,40891,45465,19072,27687
3000,33.12,1012.78,39.47,21554.99,1345,3052,2546,5576,7682,12417,24737,24515,41816,45255,25013,32707
4000,33.12,1012.78,39.44,21249.87,802,2641,1796,4798,9298,13745,23758,24794,43009,45743,23662,30685
5000,33.12,1012.78,39.42,20523.57,558,2327,1421,4232,9686,13936,25412,25596,42233,45430,10752,15963
6001,33.13,1012.78,39.43,19882.83,803,2692,1362,4287,8858,13137,26295,26851,41696,45430,12028,20507
7001,33.13,1012.78,39.45,19568.12,1758,3700,1688,4793,8794,13239,21250,20576,40861,44802,19292,27548
8001,33.13,1012.78,39.49,19405.51,1729,3610,1979,5174,9611,13768,20960,21971,41816,45255,17018,24132
9001,33.13,1012.77,39.52,19789.22,759,2503,1812,4808,10526,14499,25220,26223,45008,47207,9732,15400
