timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.17,1012.61,34.3,13808.4,400,413,400,402,1984,2796,10972,7802,12731,10672,1424,3484
1000,33.17,1012.62,34.31,13602.85,400,414,400,399,2024,2858,10618,7318,12538,10616,1441,3409
2000,33.17,1012.61,34.31,13335.29,400,417,400,407,2063,2856,10450,7396,12386,10717,1423,3479
3000,33.17,1012.61,34.3,12973.11,400,401,400,407,2116,2888,10224,7295,11904,10661,1425,3404
4000,33.17,1012.61,34.32,12502.36,400,392,400,408,2187,2944,10114,7160,11794,10571,1409,3369
5000,33.17,1012.62,34.32,12043.84,400,403,400,416,2285,2923,9877,7060,11771,10503,1415,3304
6001,33.17,1012.62,34.33,11584.15,400,400,400,424,2330,3001,9611,7035,11794,10560,1394,3339
7001,33.17,1012.61,34.33,11129.32,400,380,400,422,2369,3001,9512,6970,11800,10537,1401,3339
8001,33.17,1012.61,34.33,10687.03,400,372,400,424,2457,3064,9275,6859,11846,10548,1380,3344
9001,33.17,1012.6,34.34,10349.55,400,363,400,436,2472,3055,9217,6829,11788,10469,1386,3314
