timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.2,1024.81,32.93,26296.33,19154,18903,4381,9727,7995,10773,32865,16064,56047,38389,39668,26886
1000,33.2,1024.81,32.9,26495.04,18038,18206,3844,8747,8174,10987,34805,16568,56495,39330,40533,27095
2000,33.2,1024.79,32.86,26578.72,17955,18764,3208,7723,9240,11854,37281,18485,56703,39643,39697,27234
3000,33.2,1024.79,32.85,26730.69,19347,19531,2511,6749,10804,13115,37042,18834,56137,38772,39310,26746
4000,33.2,1024.79,32.81,26918.81,21181,22215,1993,6378,11823,13835,39160,19566,54466,38249,38146,26154
5000,33.21,1024.78,32.79,26747.69,22986,23679,1910,6353,13407,14353,41279,21099,52765,37866,30866,22912
6001,33.21,1024.78,32.78,26662.94,23993,24376,2330,6719,14137,14679,42621,22006,51423,37238,26019,19182
7001,33.21,1024.78,32.78,26263.5,24227,24132,3544,8398,14523,14702,42502,22389,48917,36611,24847,18346
8001,33.21,1024.78,32.78,25923.68,23248,23330,4788,10323,14468,14691,40503,21239,49304,36506,25840,19705
9001,33.21,1024.77,32.77,25468.61,20850,21030,6558,11606,14068,14443,37848,20088,49692,37134,27549,21657
