timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.16,1012.63,34.36,11558.62,560,922,400,352,1208,2007,11354,7318,15888,11393,2420,5129
1000,33.16,1012.64,34.38,11333.78,558,904,400,358,1246,2039,11418,7419,15350,11460,2334,5069
2000,33.16,1012.64,34.39,11058.91,557,901,400,344,1300,2043,11643,7340,14937,11370,2305,5079
3000,33.16,1012.63,34.38,10943.51,555,896,400,345,1327,2136,11620,7486,14592,11066,2231,5064
4000,33.16,1012.64,34.38,11105.75,548,893,400,354,1356,2103,11487,7577,14440,11246,2204,4959
5000,33.16,1012.63,34.38,11407.75,543,898,400,359,1391,2140,11452,7430,14509,11167,2150,4878
6001,33.16,1012.63,34.37,11846.96,525,856,400,357,1435,2196,11470,7419,14482,11134,2087,4914
7001,33.16,1012.63,34.35,12290.34,517,870,400,367,1491,2244,11510,7351,14330,11190,2054,4818
8001,33.16,1012.63,34.35,12861.96,518,866,400,368,1531,2300,11748,7408,14289,11089,2015,4743
9001,33.16,1012.63,34.33,13446.2,516,854,400,375,1570,2307,11852,7565,14316,11122,2009,4753
