timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.75,1012.63,36.42,22968.4,484,19,440,10,425,8,422,6,438,12,446,10
1000,32.77,1012.63,36.4,24208.4,489,14,444,0,417,6,435,8,443,11,437,8
2000,32.78,1012.64,36.36,25407.1,480,18,442,14,424,0,430,2,424,10,437,9
3000,32.8,1012.64,36.33,26595.52,462,15,438,0,418,1,429,9,434,8,431,9
4000,32.81,1012.65,36.31,27680.32,451,14,439,9,425,2,427,0,423,3,429,7
5000,32.83,1012.63,36.29,28956.68,439,10,434,11,421,4,429,8,416,3,424,7
6001,32.84,1012.65,36.25,30095.87,436,12,430,8,425,6,431,4,422,0,422,10
7001,32.85,1012.65,36.24,31189.03,419,15,423,4,430,9,427,0,418,1,415,4
8001,32.86,1012.64,36.22,32314.88,412,12,417,9,422,0,429,4,424,5,417,5
9001,32.87,1012.65,36.2,33286.36,403,7,412,6,426,9,420,6,422,0,410,4
