timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.16,1014.19,34.27,40533.57,13145,8049,15667,8477,11458,6614,15846,6238,9524,5927,46947,20576
1000,32.17,1014.21,34.25,40455.62,12249,7667,16039,8623,10335,6323,10937,5325,9755,6097,48230,20228
2000,32.18,1014.2,34.25,40300.62,10433,6719,16508,8635,8881,5821,11458,5566,14771,7261,48111,20088
3000,32.18,1014.22,34.25,40108.53,9443,6393,16660,8927,6993,5270,15336,6197,21815,9333,46828,20054
4000,32.19,1014.21,34.24,40108.53,8684,6268,17349,9175,5105,4743,18548,6729,25013,10514,44173,18520
5000,32.2,1014.2,34.24,40185.15,10126,6724,18617,9355,4874,4708,20161,7070,26240,11066,40384,17614
6001,32.21,1014.22,34.21,40262.05,12056,7554,20367,9918,6726,5235,19789,7020,27535,11347,35908,15906
7001,32.22,1014.21,34.2,40185.15,13172,7948,21608,10323,9240,5992,19954,7020,28500,11831,31284,15220
8001,32.22,1014.19,34.2,39543.1,12166,7577,22931,10863,11145,6634,20588,7486,29434,11809,27577,14657
9001,32.23,1014.22,34.21,39248.0,11987,7655,23662,10976,13462,7040,21691,7779,30687,12406,26681,14522
