timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.76,1014.2,33.27,20705.55,17059,11933,10873,8849,27618,14105,56256,18241,53004,19566,33760,15940
1000,32.76,1014.2,33.3,20503.55,16122,11494,11001,8758,27453,13981,57330,19182,55659,20855,31075,15636
2000,32.76,1014.2,33.33,20344.76,15805,11516,11441,9051,27177,14060,57330,19949,54526,21030,29046,15366
3000,32.76,1014.21,33.35,20169.05,16467,11640,12759,9727,27011,13959,57330,19182,50438,19078,29554,15445
4000,32.76,1014.2,33.38,19958.36,17445,12068,16232,10717,26694,13790,56077,18659,43188,16154,33134,15704
5000,32.76,1014.2,33.42,19678.05,18493,12259,19003,11471,26501,13734,55033,17474,31403,14263,40056,18206
6001,32.76,1014.2,33.45,19477.45,20009,12833,20946,12225,26681,13846,55779,18624,23014,12034,43815,19043
7001,32.76,1014.2,33.46,19140.41,20657,12755,21939,12586,27425,14060,57330,20019,17059,10121,32030,15287
8001,32.76,1014.2,33.5,18882.46,19540,12394,21898,12608,28321,14544,57330,22459,11881,8612,17404,11449
9001,32.76,1014.19,33.53,18565.54,17748,11719,22077,12552,29017,14319,57330,24097,10213,7610,10201,8950
