timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.19,1012.73,36.05,15590.73,1034,1434,1076,2505,648,2466,709,2274,2254,4893,2730,4994
1000,33.19,1012.73,36.06,15683.8,1678,1903,1500,2644,532,2265,430,1965,1841,4542,3142,5310
2000,33.19,1012.72,36.05,15813.61,2310,2274,1826,2886,400,1972,400,1753,1693,4347,3274,5465
3000,33.19,1012.72,36.04,15957.69,2700,2434,1970,2958,400,1683,400,1882,1651,4347,3306,5691
4000,33.19,1012.72,36.02,16191.27,2339,2399,1992,2999,400,1473,416,1972,1696,4332,3247,5661
5000,33.2,1012.78,36.02,16509.24,1908,2237,2028,3020,400,1492,413,1949,1649,4201,2612,5275
6001,33.2,1012.78,36.02,16574.34,1418,2025,2038,3031,400,1739,414,1923,1304,3780,1219,4021
7001,33.2,1012.78,36.02,16600.52,1014,1778,2019,3078,400,1912,558,2092,862,3093,626,3057
8001,33.2,1012.77,36.01,16509.24,821,1651,1954,3068,528,2152,771,2385,731,3008,400,2535
9001,33.2,1012.77,36.01,16483.34,705,1561,1835,2988,611,2235,1077,2648,784,3098,400,2200
