timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.73,1014.18,33.29,29587.93,57330,30023,57330,37099,57330,27792,18686,9400,1349,2323,16039,10728
1000,32.73,1014.18,33.27,29197.81,57330,29918,57330,36158,57330,27095,11528,7055,1242,2240,23097,12687
2000,32.73,1014.18,33.27,28660.8,57330,32288,57330,35356,57330,26711,8748,6157,955,2057,24213,12833
3000,32.73,1014.18,33.27,29016.58,57330,35879,57330,35251,57121,26049,4901,4873,822,1953,15488,10109
4000,32.73,1014.18,33.25,30400.3,57330,38458,57330,34938,54675,25003,2089,3050,772,1875,11765,9164
5000,32.73,1014.18,33.21,33471.72,57330,41839,57330,35321,51244,22494,1115,2473,863,1942,16315,10571
6001,32.73,1014.18,33.14,37499.01,57330,44349,57330,36576,43069,19043,507,1870,1034,1986,22986,12721
7001,32.73,1014.17,33.03,41127.89,57330,44001,57330,35705,32597,15557,400,1353,1093,2069,27135,13745
8001,32.74,1014.17,32.91,44288.21,57330,44001,57330,34450,22821,13081,400,1162,1373,2237,27935,13925
9001,32.74,1014.17,32.79,47702.57,57330,42049,57330,31940,14633,10605,400,1064,1858,2489,28778,14184
