timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.55,34.96,9436.93,683,476,1061,1026,5458,4252,13365,6263,17680,8410,1789,2593
1000,33.13,1012.55,34.95,9394.66,686,470,1065,1043,5557,4297,12979,6187,17556,8511,1790,2528
2000,33.13,1012.55,34.95,9377.86,695,492,1099,1050,5655,4322,12193,6177,17211,8387,1776,2524
3000,33.13,1012.54,34.93,9319.53,709,492,1118,1066,5568,4307,11782,6062,17156,8229,1799,2554
4000,33.13,1012.55,34.93,9303.0,722,494,1156,1072,5591,4397,11759,6112,17032,8128,1799,2544
5000,33.13,1012.55,34.93,9278.31,742,511,1192,1066,5557,4292,11609,6002,16880,8173,1787,2567
6001,33.13,1012.55,34.94,9205.02,753,527,1210,1116,5522,4422,11533,5997,16687,7948,1786,2489
7001,33.13,1012.55,34.95,9188.89,763,541,1218,1109,5603,4292,11383,5912,16715,8297,1790,2533
8001,33.13,1012.54,34.94,9117.0,764,539,1210,1118,5707,4387,11186,5907,16728,7903,1790,2551
9001,33.13,1012.54,34.93,9069.69,763,539,1215,1137,5742,4472,10937,5851,17170,8106,1804,2521
