timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.73,1012.6,38.74,14779.42,982,1933,43755,18415,57330,52297,57330,47033,57330,57142,57330,37029
1000,32.73,1012.64,38.73,15130.54,950,1796,35133,15580,57330,52297,57330,47417,57330,56863,57330,39399
2000,32.73,1012.64,38.73,15407.85,772,1598,32239,15130,57330,51878,57330,47486,57330,56479,57330,40689
3000,32.74,1012.64,38.72,15295.71,624,1427,27673,14207,57330,52436,57330,47835,57330,57421,57330,38005
4000,32.74,1012.63,38.72,15284.59,400,1210,23193,12709,57330,51704,57330,48811,57330,59373,57330,32986
5000,32.74,1012.63,38.73,15625.5,429,1229,20657,11831,57330,51355,57330,48462,57330,60000,54854,30755
6001,32.74,1012.63,38.71,16548.24,728,1327,18920,11347,57330,50902,57330,48567,57330,60000,51005,29291
7001,32.74,1012.62,38.67,18039.66,868,1381,15364,10053,57330,50519,57330,48393,57330,60000,53004,30441
8001,32.74,1012.61,38.58,19036.39,1084,1464,12028,8882,57330,49403,57330,43513,57330,60000,56137,31800
9001,32.75,1012.61,38.51,19263.22,1389,1621,12497,8972,57330,49717,57330,40794,57330,60000,49633,27862
