timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.05,1012.71,36.49,20463.62,5643,4909,7752,6889,844,3041,4288,5490,7097,6779,1349,2595
1000,33.05,1012.74,36.49,20034.46,8365,5676,6958,6739,609,2734,2710,4252,7833,7050,1751,2981
2000,33.05,1012.75,36.48,19641.27,9611,5987,6657,6644,595,2768,1975,3870,8041,7194,1799,3223
3000,33.06,1012.75,36.48,19316.33,7873,5480,6391,6589,785,3013,2317,4237,7896,7261,1842,3494
4000,33.06,1012.75,36.47,19105.61,5429,4803,6130,6493,1150,3384,2914,4733,7601,7126,2034,3875
5000,33.06,1012.75,36.49,18764.45,4855,4562,5522,6288,1444,3705,3390,4939,7479,7138,2646,4382
6001,33.06,1012.75,36.49,18402.97,5221,4683,4739,5972,1597,3885,3623,5094,7827,7385,3036,4823
7001,33.06,1012.75,36.48,18086.24,4700,4457,4079,5596,1739,4011,3772,5154,7960,7577,3211,5019
8001,33.06,1012.75,36.5,18024.19,3520,3685,3240,5014,1877,4186,3846,5184,7931,7532,3287,5194
9001,33.06,1012.74,36.51,17931.92,2261,3020,2401,4588,2061,4427,3937,5325,7636,7543,3296,5199
