timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.47,1014.13,35.61,18532.8,57330,44489,57330,42049,57330,35217,57330,39330,57330,41979,57330,41386
1000,32.47,1014.13,35.6,18516.47,57330,45743,57330,41839,57330,34624,57330,36123,57330,41805,57330,46197
2000,32.47,1014.13,35.59,18549.15,57330,47173,57330,42537,57330,33613,57330,21622,57330,43617,57330,50345
3000,32.47,1014.13,35.6,18865.51,57330,49090,57330,43582,57330,31103,29852,11809,57330,49334,57330,55887
4000,32.48,1014.12,35.59,19245.58,57330,48915,57330,43129,51154,15659,11151,6358,57330,50240,57330,58919
5000,32.48,1014.11,35.55,20149.71,57330,49299,57330,43931,26708,11663,7670,5325,57330,43826,57330,54144
6001,32.48,1014.1,35.46,22239.26,57330,52471,57330,44349,23745,10728,7080,5184,57330,40131,57330,57421
7001,32.48,1014.1,35.28,25844.06,57330,55085,57330,43443,26143,11561,6113,4904,57330,42153,57330,60000
8001,32.48,1014.1,35.04,29967.25,57330,55120,57330,42293,29434,12462,4101,3971,57330,43966,57330,60000
9001,32.48,1014.09,34.77,33713.1,57330,53238,57330,42258,30120,12259,4084,3921,57330,46336,57330,60000
