timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.58,1024.83,32.33,24069.91,4231,8443,4823,11471,3728,7824,10363,9850,9055,12541,4717,7239
1000,33.59,1024.83,32.32,24097.48,4298,8545,4945,11438,3856,8083,8927,8601,8887,12090,4288,6884
2000,33.59,1024.83,32.33,24125.11,4246,8387,4926,11471,4091,8364,7300,7475,8348,11899,4192,6955
3000,33.59,1024.83,32.32,24042.4,4148,8229,4977,11730,4347,8747,7838,7971,7445,11167,3782,6538
4000,33.59,1024.83,32.32,23960.25,3979,7937,5041,11764,4538,9085,9524,9344,6964,10875,2607,5811
5000,33.59,1024.83,32.31,23878.66,3745,7509,5163,11494,4695,9355,10873,10469,6419,10503,1892,5124
6001,33.59,1024.83,32.32,23703.78,3721,7532,5244,11786,4867,9727,10103,9591,5186,9760,1035,3981
7001,33.59,1024.83,32.34,23507.91,3912,7926,5562,11888,5180,10098,7346,7464,4494,8781,403,2791
8001,33.59,1024.83,32.35,23534.23,4266,8466,6095,12428,5713,10548,5597,6664,3939,7498,400,2131
9001,33.59,1024.83,32.35,23534.23,4749,9254,6472,12732,6084,10762,5070,6584,3399,6985,400,1723
