timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.71,36.86,18451.44,400,422,10230,7622,25867,20960,21760,14927,35819,28140,4366,6373
1000,33.15,1012.71,36.88,18370.8,400,390,11163,8364,25964,21657,22090,14938,36058,28628,3907,6077
2000,33.15,1012.71,36.89,18565.54,400,468,12662,9164,26267,22006,13724,11877,35312,27652,4462,6398
3000,33.15,1012.71,36.9,19280.89,832,777,15240,10053,26901,22703,10954,10886,32030,26189,4180,6263
4000,33.15,1012.72,36.89,19586.36,1058,920,16205,10436,27549,22703,12014,12147,28514,24968,2227,5089
5000,33.15,1012.71,36.88,18967.67,1038,983,16577,10695,27838,23714,15309,13329,26681,23051,1555,4267
6001,33.15,1012.72,36.89,17993.33,849,997,18989,11685,28128,23818,18314,14285,25192,21099,1739,4497
7001,33.15,1012.72,36.91,17017.2,515,864,22532,12743,28514,24236,20547,14758,25647,22563,1679,4392
8001,33.15,1012.71,36.96,16153.94,400,705,25385,13824,28718,24655,21663,15062,27797,24759,1554,4176
9001,33.15,1012.71,37.0,15873.33,400,571,24503,13599,28867,24899,22283,15118,32030,26154,1636,4161
