timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.87,1013.77,31.78,95580.37,414,3,435,6,412,12,407,7,400,6,412,9
1000,31.87,1013.77,31.77,96071.93,439,7,448,7,402,11,410,8,404,2,408,5
2000,31.87,1013.76,31.76,96790.94,448,3,453,6,400,6,410,16,410,6,417,9
3000,31.88,1013.76,31.74,97182.58,495,10,452,11,403,13,404,4,405,3,430,7
4000,31.88,1013.76,31.73,97464.27,516,13,465,9,405,12,403,11,400,6,442,11
5000,31.88,1013.76,31.72,98781.35,520,10,465,9,406,11,400,8,400,0,433,5
6001,31.88,1013.75,31.72,99365.16,492,7,467,9,407,8,411,7,414,3,430,12
7001,31.88,1013.75,31.71,99365.16,467,11,456,12,407,8,408,8,422,7,431,14
8001,31.88,1013.75,31.71,100134.51,436,1,458,8,409,12,412,3,418,4,423,7
9001,31.88,1013.77,31.72,100313.75,426,9,458,13,407,11,415,4,421,6,416,8
