timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.67,1024.85,31.28,38458.75,6084,10605,6819,12980,1265,4542,400,502,4072,8432,4940,8410
1000,33.67,1024.84,31.26,38423.63,6008,10391,6831,12867,1457,4919,400,458,3610,7430,4813,8274
2000,33.67,1024.84,31.25,38529.18,5956,10560,6755,12878,1615,5119,400,391,3341,7104,4744,8229
3000,33.67,1024.84,31.23,38388.57,6020,10818,6761,12935,1598,5004,400,323,3061,6945,4661,8027
4000,33.67,1024.84,31.23,38458.75,6101,10796,6750,13047,1330,4507,400,295,2914,6794,4658,8072
5000,33.67,1024.84,31.22,38423.63,6084,10616,6796,12957,1149,4156,400,272,2926,6739,4751,8207
6001,33.67,1024.83,31.2,38742.05,5974,10593,6767,13126,1202,4322,400,252,2948,6789,4886,8556
7001,33.67,1024.82,31.19,39065.8,5979,10740,6744,13025,1334,4542,400,233,3049,6910,5035,8567
8001,33.67,1024.82,31.18,39729.8,6275,11044,6669,12991,1408,4678,400,225,3220,7040,5157,8545
9001,33.67,1024.82,31.16,40611.82,6842,11483,6599,12935,1401,4618,400,215,3451,7430,5012,8567
