timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.95,1025.0,32.19,44428.51,2187,3108,9031,7700,4074,4733,400,351,1000,2265,2227,3213
1000,32.96,1025.02,32.14,45338.13,2047,3045,9564,8004,3817,4583,400,345,1065,2320,1920,2995
2000,32.97,1025.0,32.1,46083.0,1953,2988,9941,8511,3559,4412,400,364,1076,2284,1558,2773
3000,32.98,1025.02,32.08,46904.99,2041,3038,10236,8758,3390,4317,400,364,1010,2237,1089,2503
4000,32.98,1025.01,32.03,47648.49,2685,3499,10363,8668,3225,4221,400,384,838,2099,692,2187
5000,32.99,1025.0,32.01,48194.84,3392,3916,10352,8871,3132,4156,400,400,760,2027,438,1820
6001,33.0,1025.02,31.97,48753.86,3880,4297,10213,8758,3144,4287,400,450,746,2000,400,1524
7001,33.01,1025.01,31.95,49383.96,4077,4422,9854,8691,3363,4422,400,514,768,1986,400,1334
8001,33.01,1025.02,31.92,49822.99,3763,4171,9605,8443,3929,4738,400,606,791,2092,400,1288
9001,33.02,1025.01,31.89,49617.14,2852,3524,9136,8477,4420,5149,470,739,855,2120,400,1291
