timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.77,1024.89,31.41,27607.67,35849,23992,11887,11989,4808,6067,9280,7610,453,2166,4388,6478
1000,33.77,1024.89,31.43,27057.3,34357,23086,11244,11370,5707,6513,10543,8556,400,1840,3760,6022
2000,33.77,1024.89,31.44,26798.79,33790,22389,11157,11235,6883,6839,9831,8151,400,1630,3080,5596
3000,33.78,1024.89,31.43,27057.3,35133,23365,11331,11606,7578,7065,9524,7971,400,1683,3684,5947
4000,33.78,1024.89,31.44,27790.01,36475,24411,11823,11910,8389,7712,9807,8072,400,1877,4911,6604
5000,33.78,1024.89,31.41,28680.34,37341,24759,12483,12271,9141,8263,10641,8860,422,1983,6929,7205
6001,33.78,1024.89,31.38,29279.08,37430,24690,13572,12563,9611,8747,11400,9366,471,2004,7288,7171
7001,33.78,1024.89,31.37,29504.93,36983,24759,14289,12777,9593,8736,11753,9817,557,2083,4891,6498
8001,33.78,1024.89,31.35,29360.81,35968,24306,15061,13070,9506,8668,12042,10211,710,2297,4702,6348
9001,33.78,1024.88,31.33,29238.39,35043,24167,15033,12968,9188,8432,11987,9895,832,2424,5817,6754
