timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.76,38.65,23650.48,1468,3364,1730,4176,9541,13351,26736,27130,33760,42049,11881,20960
1000,33.15,1012.76,38.75,23987.57,1465,3449,1692,4066,7010,11449,27232,28350,34088,42362,19651,28489
2000,33.15,1012.76,38.79,24969.83,1897,4206,1779,4216,5470,10199,26943,26955,34238,42432,23097,31417
3000,33.16,1012.78,38.81,26019.87,2020,4392,1839,4387,4931,9828,25881,26014,35073,42781,21415,29326
4000,33.15,1012.76,38.77,26495.04,2082,4507,1660,4041,5099,10030,18121,17614,37549,44279,24337,32288
5000,33.16,1012.78,38.75,26428.47,1729,3981,1217,3309,5180,10019,13007,15377,37579,43861,30687,38563
6001,33.16,1012.77,38.76,26133.0,2041,4593,547,2574,4450,8792,15860,16986,27756,39051,40921,43234
7001,33.16,1012.78,38.76,26312.77,4420,6353,400,1769,1932,5571,17046,17230,23290,33927,47395,45953
8001,33.16,1012.78,38.74,27753.35,4430,6368,400,1201,1572,5049,10931,13700,21484,33160,52109,49090
9001,33.16,1012.77,38.66,31212.16,1915,4242,400,954,1191,4517,6512,10402,22077,33439,48797,46789
