timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.07,1012.87,35.38,133221.58,400,1,400,2,400,9,400,1,400,0,400,13
1000,32.06,1012.87,35.37,133116.1,400,7,400,3,400,4,400,0,400,0,400,14
2000,32.06,1012.84,35.36,132905.64,400,0,400,7,400,4,400,1,400,0,400,10
3000,32.06,1012.85,35.37,132800.66,400,7,400,1,400,3,400,8,400,6,400,12
4000,32.06,1012.87,35.35,132905.64,400,4,400,1,400,0,400,4,400,1,400,10
5000,32.07,1012.87,35.34,132382.39,400,6,400,9,400,2,400,8,400,0,400,15
6001,32.06,1012.88,35.36,132382.39,400,5,400,0,400,10,400,1,400,6,400,9
7001,32.05,1012.87,35.35,133327.23,400,5,400,2,400,5,400,0,400,1,400,17
8001,32.05,1012.88,35.37,133010.79,400,4,400,5,400,7,400,5,400,6,400,19
9001,32.04,1012.86,35.38,133327.23,400,7,400,3,400,10,400,0,400,5,400,14
