timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.43,1013.94,31.72,38248.98,400,3,400,804,400,2221,2038,6478,400,2905,400,411
1000,32.43,1013.93,31.74,38564.5,400,7,400,810,400,2170,1949,6408,400,2870,400,410
2000,32.43,1013.93,31.73,37365.8,400,8,400,813,400,2180,1889,6333,400,2808,400,393
3000,32.44,1013.93,31.74,35445.59,400,8,400,810,400,2196,1847,6207,400,2745,400,409
4000,32.44,1013.94,31.74,32921.72,400,15,400,818,400,2184,1756,6162,400,2729,400,410
5000,32.44,1013.94,31.76,30312.69,400,29,400,818,400,2187,1722,6172,400,2690,400,406
6001,32.44,1013.93,31.78,27863.63,400,30,400,821,400,2191,1675,6017,400,2683,400,407
7001,32.44,1013.93,31.79,25391.76,400,33,400,815,400,2189,1622,6037,400,2623,400,403
8001,32.44,1013.92,31.8,23325.28,400,39,400,810,400,2168,1567,5962,400,2625,400,392
9001,32.44,1013.92,31.82,21666.09,400,45,400,795,400,2200,1520,5871,400,2600,400,385
