timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.42,1024.92,30.88,25484.04,803,403,859,503,702,242,672,216,1532,1040,835,493
1000,33.43,1024.91,30.87,25499.48,793,409,893,516,712,244,683,219,1525,1037,834,504
2000,33.43,1024.9,30.84,25484.04,804,422,880,518,729,254,701,222,1533,1052,839,519
3000,33.44,1024.92,30.84,25284.95,806,431,889,525,745,269,708,231,1548,1048,827,521
4000,33.44,1024.91,30.81,25044.14,794,428,900,547,757,276,719,236,1575,1090,820,526
5000,33.45,1024.9,30.81,24648.02,793,439,899,553,759,293,729,241,1580,1098,827,534
6001,33.45,1024.88,30.79,24222.33,784,430,905,562,769,306,738,244,1607,1085,838,542
7001,33.46,1024.9,30.8,23878.66,764,455,913,568,776,317,743,252,1620,1131,829,546
8001,33.47,1024.9,30.8,23247.87,756,433,953,581,786,330,738,259,1630,1115,823,551
9001,33.47,1024.89,30.78,22868.43,747,453,960,582,796,344,736,269,1644,1134,833,561
