timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.06,1025.07,30.55,152841.41,405,47,407,10,400,5,409,22,402,32,409,32
1000,33.06,1025.08,30.54,153679.66,411,55,410,8,413,2,408,19,410,32,410,32
2000,33.06,1025.06,30.53,153820.26,411,53,405,11,411,2,408,16,404,34,406,35
3000,33.06,1025.06,30.54,153961.12,401,46,400,6,410,6,410,18,413,31,405,31
4000,33.06,1025.07,30.53,154811.73,404,54,408,4,406,7,412,20,413,31,406,30
5001,33.06,1025.07,30.53,154954.42,403,52,413,10,409,7,408,18,408,30,412,32
6001,33.06,1025.07,30.54,155097.36,400,52,404,5,409,6,411,21,411,29,408,35
7001,33.06,1025.07,30.52,155527.79,412,53,407,7,407,6,412,14,419,34,404,35
8001,33.06,1025.06,30.53,155671.8,405,53,400,3,406,3,400,22,405,32,418,35
9001,33.06,1025.06,30.53,155527.79,412,54,416,4,408,3,402,16,415,30,412,31
