timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.27,1024.76,32.37,28294.6,27191,28106,22270,25700,10595,12563,400,1167,17790,17056,9194,12203
1000,33.27,1024.75,32.37,28370.91,26612,27374,23483,26572,11284,13227,400,1116,16618,16176,10358,12687
2000,33.27,1024.75,32.38,28602.35,25840,26851,24075,28489,11742,13610,400,1098,16039,15996,12193,13813
3000,33.27,1024.75,32.37,28699.9,24089,25003,24199,28454,12772,13936,400,1088,14647,15456,16150,14938
4000,33.27,1024.75,32.36,28976.62,22270,23016,24820,28175,13751,14297,400,1051,12979,15197,19416,15737
5000,33.28,1024.77,32.35,28916.87,21015,22145,24585,28140,14578,14556,400,1085,11863,14859,20588,15895
6001,33.28,1024.76,32.34,29056.66,19651,20890,24682,28419,15640,15073,400,1208,10636,13756,20753,16030
7001,33.28,1024.76,32.34,29076.74,18162,18834,24944,29360,16274,15377,400,1132,9854,13160,19637,15512
8001,33.28,1024.76,32.34,29056.66,16246,17126,25109,29186,16618,15310,400,1077,10352,13509,17500,14938
9001,33.28,1024.75,32.33,29016.58,13682,15625,25523,29570,16425,15479,400,1140,11267,14128,15957,14443
