timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.17,1013.99,33.03,30733.39,400,143,400,549,400,1075,908,3575,771,3695,400,205
1000,32.17,1013.98,33.01,31328.37,400,153,400,558,400,1083,877,3585,796,3860,400,211
2000,32.18,1013.98,32.98,31445.44,400,162,400,550,400,1084,860,3564,814,3850,400,215
3000,32.19,1013.99,32.99,31328.37,400,157,400,566,400,1098,873,3615,848,3921,400,224
4000,32.19,1013.97,32.98,30755.85,400,163,400,561,400,1107,851,3630,883,4031,400,231
5000,32.2,1013.97,32.99,29671.39,400,173,400,562,400,1113,845,3695,932,4227,400,243
6001,32.21,1013.99,32.98,28447.64,400,166,400,543,400,1105,853,3615,977,4312,400,245
7001,32.21,1013.99,32.99,27463.5,400,166,400,544,400,1098,846,3685,1041,4467,400,259
8001,32.22,1013.98,32.98,26781.74,400,150,400,532,400,1099,851,3559,1095,4467,400,266
9001,32.22,1013.97,32.99,26395.31,400,152,400,518,400,1105,851,3549,1124,4603,400,271
