timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.6,34.51,10808.18,450,631,400,496,1511,2323,9558,6513,20533,12417,2533,5109
1000,33.15,1012.6,34.52,10463.13,442,608,400,495,1516,2320,9553,6433,20078,12484,2568,5119
2000,33.15,1012.6,34.52,10248.42,447,614,400,497,1497,2327,9865,6579,19596,12102,2509,5024
3000,33.15,1012.59,34.52,10168.92,443,615,400,497,1500,2318,10033,6649,19210,12102,2496,4989
4000,33.15,1012.59,34.52,10238.41,445,623,400,502,1513,2309,10265,6729,18934,12034,2455,4979
5001,33.15,1012.59,34.51,10452.7,442,625,400,500,1498,2302,10392,6789,18879,12147,2413,5054
6001,33.15,1012.59,34.49,10708.85,443,649,400,498,1503,2348,10607,6849,18424,11978,2442,5009
7001,33.15,1012.59,34.51,10966.4,441,620,400,488,1509,2295,11070,6774,18162,12012,2364,4989
8001,33.15,1012.59,34.49,11224.61,439,627,400,500,1504,2295,11336,6965,18576,12057,2342,4929
9001,33.15,1012.59,34.48,11445.1,442,624,400,498,1500,2320,11522,7126,18686,12045,2303,4883
