timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.85,1012.64,37.94,22029.46,1651,1958,43397,20193,57330,46824,57330,43826,57330,51042,43516,24550
1000,32.85,1012.64,37.96,20953.27,1321,1817,36953,17056,57330,46998,57330,43652,57330,51321,44173,24864
2000,32.85,1012.66,38.02,19714.97,816,1510,28569,15253,57330,46545,57330,44070,57330,51042,42979,24167
3000,32.85,1012.65,38.08,18865.51,687,1342,21346,12822,57330,46231,57330,44314,57330,50623,39817,22982
4000,32.85,1012.65,38.16,18614.87,400,1169,13214,10278,57330,45709,57330,45151,57330,51460,35461,21169
5000,32.86,1012.64,38.2,19678.05,400,987,8389,7081,57330,43966,57330,47033,57330,51948,28031,16951
6001,32.86,1012.64,38.2,21379.57,400,860,4334,5636,57330,39678,57330,49438,57330,53761,22683,15017
7001,32.86,1012.64,38.14,22993.53,400,781,3633,5240,47783,33996,57330,50101,57330,53586,20009,14420
8001,32.86,1012.64,38.05,23892.22,400,721,2676,4703,39011,29570,57330,51181,57330,49717,18631,13880
9001,32.86,1012.64,37.96,24278.24,400,690,1834,3996,32298,26572,57330,51425,57330,44140,16853,13329
