timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.97,1024.82,29.19,20169.05,4894,5240,3233,3775,1017,1314,834,1374,11959,10042,5151,6579
1000,33.97,1024.83,29.2,19088.26,4874,5184,3262,3845,1059,1342,847,1425,11869,10008,4983,6543
2000,33.97,1024.83,29.23,18338.74,4766,5199,3289,3830,1113,1386,890,1455,11875,10222,4928,6513
3000,33.97,1024.83,29.24,17931.92,4727,5014,3392,3986,1177,1471,982,1464,12111,10132,4877,6413
4000,33.97,1024.83,29.24,17870.93,4651,5049,3446,4021,1249,1517,1066,1531,12125,10334,4803,6348
5000,33.97,1024.83,29.24,17947.23,4567,4984,3471,4051,1295,1598,1204,1626,12386,10042,4747,6343
6001,33.97,1024.83,29.24,18148.71,4477,4929,3517,4176,1350,1653,1347,1729,12703,10312,4673,6212
7001,33.97,1024.84,29.25,18306.79,4420,4934,3581,4146,1421,1718,1486,1854,12579,10323,4675,6207
8001,33.97,1024.85,29.25,18386.87,4344,4848,3618,4121,1473,1801,1642,2034,13172,10514,4545,6157
9001,33.97,1024.85,29.24,18338.74,4266,4788,3664,4237,1541,1886,1786,2182,13214,10526,4398,6147
