timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.5,1014.18,33.65,34290.09,20119,12237,26460,14072,25550,13756,39369,16008,43009,16131,26791,14814
1000,32.5,1014.17,33.66,34486.83,21305,12597,26750,14072,25344,13610,38295,15760,42950,16075,27852,15096
2000,32.5,1014.17,33.66,34685.84,22600,13058,26846,14477,25206,13509,37102,15343,42860,16075,29852,15422
3000,32.5,1014.16,33.65,34887.17,23262,13362,27632,14499,24558,13374,34506,15141,41756,16008,31642,15760
4000,32.51,1014.16,33.64,34974.17,23882,13407,27907,14691,24379,13250,32716,14950,41368,15884,34297,16041
5000,32.51,1014.16,33.65,35120.14,23841,13452,28459,14848,24255,13340,30896,14612,40921,15940,35371,16267
6001,32.51,1014.19,33.62,35475.48,23483,13351,28211,14781,23910,13036,29166,14409,42233,16154,36475,16498
7001,32.51,1014.19,33.61,35565.44,23469,13306,28004,15062,23896,13070,29524,14319,43248,16428,36296,16672
8001,32.51,1014.19,33.6,35838.08,22463,13047,27783,14646,23648,13058,30329,14601,44203,16742,36237,16428
9001,32.51,1014.19,33.6,36053.05,20671,12361,26887,14511,23910,13171,31672,14758,44590,17126,35998,16289
