timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.56,1013.99,31.29,46490.36,400,0,400,751,400,2039,1839,6834,450,3805,400,413
1000,32.56,1013.98,31.27,45782.14,400,0,400,733,400,2039,1766,6794,411,3559,400,421
2000,32.56,1013.98,31.29,44902.66,400,2,400,742,400,2007,1708,6684,400,3529,400,429
3000,32.56,1013.98,31.29,42976.32,400,0,400,729,400,2011,1667,6644,400,3394,400,426
4000,32.57,1013.98,31.31,40572.65,400,2,400,739,400,2046,1640,6553,400,3354,400,428
5000,32.57,1013.98,31.31,37069.51,400,5,400,761,400,2018,1617,6553,400,3259,400,428
6001,32.57,1013.97,31.33,34095.58,400,4,400,741,400,2043,1607,6553,400,3118,400,424
7001,32.57,1013.97,31.35,31050.92,400,2,400,750,400,2046,1633,6664,400,3093,400,424
8001,32.57,1013.97,31.35,28778.42,400,6,400,754,400,2053,1645,6614,400,3071,400,420
9001,32.57,1013.97,31.36,26612.34,400,2,400,729,400,2062,1662,6594,400,3022,400,428
