timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.24,1012.76,35.61,20849.33,1920,2736,2008,3615,763,2487,656,2039,687,2734,400,897
1000,33.24,1012.76,35.61,20227.28,1542,2528,1973,3595,805,2528,541,1907,759,2828,400,899
2000,33.24,1012.76,35.61,19714.97,1482,2501,1928,3514,843,2584,473,1817,816,2918,400,969
3000,33.24,1012.76,35.62,19210.39,1708,2586,1851,3439,858,2618,513,1863,952,3018,400,1000
4000,33.24,1012.76,35.64,18798.02,2005,2748,1728,3279,841,2634,578,1970,1124,3128,400,1054
5000,33.24,1012.76,35.64,18306.79,2585,2881,1585,3113,823,2595,560,1919,1128,3143,400,1067
6001,33.24,1012.76,35.65,17795.27,3242,3073,1603,3173,808,2577,500,1840,1008,3050,400,1082
7001,33.24,1012.76,35.68,17354.44,3679,3279,1681,3138,784,2556,428,1746,847,2946,400,1109
8001,33.24,1012.75,35.68,17030.99,4013,3499,1793,3264,766,2512,400,1598,750,2849,400,1136
9001,33.24,1012.75,35.7,16799.56,3323,3078,1911,3474,795,2551,400,1466,638,2639,400,1025
