timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.04,1025.07,30.53,136798.71,405,33,408,2,400,4,402,26,418,21,406,28
1000,33.04,1025.07,30.54,137021.69,412,37,400,1,404,5,415,28,408,27,407,25
2000,33.04,1025.07,30.53,137582.33,407,36,406,6,408,1,407,32,409,27,416,27
3000,33.04,1025.07,30.53,138261.19,422,41,408,5,400,1,406,24,402,20,409,22
4001,33.04,1025.07,30.53,138603.14,412,41,407,8,407,6,409,26,400,27,406,25
5001,33.04,1025.08,30.54,138034.16,400,35,406,10,411,4,417,24,400,22,409,24
6001,33.04,1025.08,30.54,139639.2,410,39,407,5,406,8,414,30,404,24,403,26
7001,33.04,1025.08,30.57,139755.28,410,40,409,7,408,7,410,27,415,28,406,23
8001,33.04,1025.08,30.54,140455.81,411,36,405,2,403,7,416,25,415,31,411,24
9001,33.04,1025.07,30.55,140926.74,404,30,400,11,403,7,406,25,402,22,413,20
