timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.17,1012.74,36.16,15033.14,2614,2293,2065,2761,400,1988,415,2032,2035,4873,1195,3835
1000,33.17,1012.73,36.16,15185.2,4040,2808,2634,3018,400,2062,400,2007,1657,4322,444,2824
2000,33.17,1012.74,36.15,15362.8,5058,3354,2852,3254,451,2302,400,1930,1432,4101,400,2609
3000,33.17,1012.74,36.14,15521.64,5284,3605,2911,3289,723,2614,400,1651,1467,4171,400,2651
4000,33.17,1012.73,36.14,15754.34,4148,2992,2972,3374,952,2817,400,1667,1552,4252,400,2558
5000,33.18,1012.75,36.13,15945.59,3267,2768,3102,3544,1198,2905,400,1870,1609,4262,400,2434
6001,33.18,1012.75,36.14,16067.49,3009,2745,3198,3670,1282,2935,519,2099,1665,4247,400,2258
7001,33.18,1012.75,36.13,16006.31,3164,2812,3196,3730,1204,2907,649,2217,1757,4412,400,2387
8001,33.18,1012.74,36.12,16030.73,3122,2768,3102,3645,1046,2778,737,2383,1918,4562,438,2517
9001,33.18,1012.74,36.13,15933.5,2597,2664,2914,3720,908,2701,906,2563,2195,4878,400,2304
