timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.91,1025.08,30.77,54260.98,407,6,401,5,405,3,400,4,403,4,412,2
1000,32.92,1025.07,30.75,55735.99,411,8,405,4,406,4,413,8,404,0,404,5
2000,32.93,1025.06,30.73,57371.65,408,4,408,5,400,0,408,8,408,2,409,5
3000,32.93,1025.04,30.71,58857.9,412,15,409,3,401,4,404,2,409,4,411,0
4000,32.94,1025.07,30.69,60466.68,416,11,406,0,400,7,407,3,405,3,410,13
5000,32.94,1025.06,30.69,62211.88,413,9,412,7,405,0,400,7,400,6,407,6
6001,32.94,1025.05,30.65,63336.82,416,16,404,7,413,4,409,4,415,8,403,8
7001,32.95,1025.04,30.66,64602.34,410,19,400,13,406,1,410,5,401,7,410,9
8001,32.95,1025.04,30.66,65816.24,413,13,400,4,405,5,407,7,400,6,410,6
9001,32.96,1025.06,30.66,67399.32,417,11,408,8,407,2,405,1,408,3,408,8
