timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.16,1012.77,38.48,35565.44,1433,3489,400,827,1524,5119,4148,7588,20202,31243,28541,36715
1000,33.16,1012.77,38.28,39617.57,1084,3041,400,768,1846,5611,2864,6288,18603,29674,27783,37064
2000,33.16,1012.78,38.07,43918.37,945,2969,400,707,2347,6202,2690,6253,18190,29779,34685,41282
3000,33.16,1012.78,37.84,46800.64,1782,4232,400,686,2013,5716,3448,7020,19196,30929,32179,39434
4000,33.16,1012.78,37.67,47035.31,1867,4156,400,659,1761,5240,4587,8950,21015,32428,28004,37552
5000,33.16,1012.78,37.55,44998.71,1540,3650,400,628,1547,4838,5933,10109,22104,33160,34536,41595
6001,33.16,1012.78,37.51,42242.79,2087,4653,400,664,1245,4367,5493,9479,21994,32846,43815,46371
7001,33.16,1012.79,37.51,39994.15,9512,10481,400,717,1020,4061,4955,9085,20202,31243,48320,47556
8001,33.16,1012.79,37.55,38849.37,23179,18241,400,797,1059,4066,5284,9389,19458,30441,39548,42327
9001,33.16,1012.78,37.57,38458.75,25785,21622,400,846,1235,4357,6228,10256,18837,29709,24406,33474
