timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.67,1013.85,32.28,51250.62,406,0,400,9,405,1,402,7,410,8,404,8
1000,31.68,1013.89,32.27,52368.06,400,3,421,9,405,6,400,3,405,3,400,2
2000,31.69,1013.88,32.25,53467.21,400,0,400,5,401,6,402,6,404,4,405,2
3000,31.7,1013.87,32.22,54507.26,400,5,405,7,400,8,406,10,400,2,400,4
4000,31.7,1013.88,32.21,55662.18,410,1,405,9,400,0,410,10,404,4,414,1
5000,31.71,1013.87,32.18,56790.28,481,0,407,6,405,0,405,8,400,5,439,3
6001,31.72,1013.86,32.17,57726.22,504,8,404,6,402,4,402,6,400,3,437,7
7001,31.72,1013.88,32.14,58857.9,477,4,402,3,406,7,401,9,405,6,440,13
8001,31.73,1013.87,32.13,59821.24,455,0,400,3,402,1,401,9,402,3,442,7
9001,31.73,1013.85,32.11,60641.15,442,7,405,9,411,2,400,7,405,6,427,9
