timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.53,1025.0,29.78,72766.76,1853,3595,1858,4568,677,1859,400,15,400,923,730,2325
1000,33.53,1025.0,29.79,73594.93,1868,3735,1900,4653,691,1896,400,16,400,885,722,2325
2000,33.53,1025.0,29.77,74310.55,1903,3695,1947,4713,696,1935,400,24,400,848,714,2279
3000,33.53,1024.99,29.76,74508.14,1936,3790,1972,4748,667,1898,400,31,400,852,714,2274
4000,33.53,1024.99,29.76,74508.14,1940,3755,1991,4733,640,1903,400,44,400,837,711,2270
5000,33.53,1024.99,29.75,73853.55,1889,3725,1980,4708,616,1884,400,50,400,825,698,2210
6001,33.53,1024.99,29.76,73083.07,1652,3424,1949,4733,618,1893,400,48,400,827,695,2175
7001,33.53,1024.99,29.76,71957.03,1452,3093,1935,4743,652,1942,400,50,400,800,663,2203
8001,33.53,1024.98,29.76,70924.95,1483,3153,1970,4813,687,2000,400,41,400,772,611,2085
9001,33.53,1024.98,29.76,70390.45,1629,3409,1969,4778,720,2055,400,38,400,745,553,2020
