timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.6,1014.12,32.18,109243.51,400,135,400,722,6095,10030,10161,13689,5319,11044,400,1171
1000,32.61,1014.13,32.17,117570.43,400,118,778,1236,5203,9411,4744,9006,8910,13768,400,1201
2000,32.61,1014.13,32.15,125279.93,400,119,2430,2491,5053,9288,2420,6027,11394,15512,400,1317
3000,32.6,1014.13,32.13,131450.85,400,112,4315,3895,5360,9636,1997,6032,11643,15411,534,1443
4000,32.6,1014.12,32.11,132905.64,400,128,6900,5375,6020,10143,2742,6794,11331,15276,898,1958
5000,32.61,1014.12,32.1,131245.62,400,147,8696,6263,6304,10357,4214,8950,10804,14657,1886,2701
6001,32.61,1014.12,32.09,125279.93,400,148,7323,5866,7485,11134,6906,11888,10363,14623,3147,3665
7001,32.61,1014.12,32.09,117817.6,400,141,4513,4798,9141,12496,9049,13081,10346,14432,3576,4186
8001,32.61,1014.13,32.1,108748.88,400,137,3058,3730,10427,13452,9848,13666,10416,14623,3112,3906
9001,32.61,1014.12,32.1,97861.38,400,128,1735,2831,10948,13621,10080,13734,9234,13520,2793,3765
