timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.68,1024.85,31.76,20364.48,34297,21274,7740,9884,10433,10379,25633,14556,36207,19740,31135,15827
1000,33.68,1024.84,31.76,20463.62,37818,22424,6240,8792,9564,10087,26281,14601,40354,22319,32686,16120
2000,33.68,1024.84,31.77,20563.73,40593,24202,6425,9006,8887,9389,27563,15096,43516,24341,34596,16154
3000,33.68,1024.87,31.77,20604.05,43308,25596,7809,10030,7566,8522,27397,15175,46977,25840,35879,16188
4000,33.68,1024.87,31.79,20705.55,44411,26328,9385,10987,6014,7464,23758,13801,49871,27931,36744,16428
5000,33.68,1024.87,31.78,20766.93,45127,26572,10578,11809,4803,6829,18727,12000,51154,28106,37967,16777
6001,33.69,1024.87,31.79,20808.05,45038,26607,11678,12372,4104,6217,16411,11539,49573,27757,35998,16289
7001,33.69,1024.86,31.8,20849.33,45336,26432,13737,13182,3269,5771,17197,11854,47365,26955,28987,15186
8001,33.69,1024.86,31.8,20725.97,44680,25700,15998,13666,2811,5430,19720,12800,45635,26084,25840,14488
9001,33.69,1024.85,31.8,20644.53,43546,25979,17087,13948,3215,5726,23083,13858,44143,25770,25192,14454
