timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.77,1013.83,33.8,74442.16,400,0,400,31,400,24,400,96,400,79,400,0
1000,31.78,1013.83,33.77,76753.08,400,0,400,23,400,26,400,94,400,75,400,0
2000,31.8,1013.81,33.75,78472.64,400,0,400,18,400,23,400,100,400,73,400,0
3000,31.81,1013.81,33.71,80656.11,400,0,400,21,400,20,400,97,400,67,400,0
4000,31.83,1013.82,33.7,81993.5,400,0,400,21,400,18,400,97,400,68,400,0
5000,31.84,1013.8,33.67,83708.08,400,0,400,14,400,19,400,100,400,60,400,0
6001,31.85,1013.84,33.63,85670.16,400,0,400,7,400,12,400,89,400,65,400,0
7001,31.87,1013.84,33.61,87000.11,400,0,400,13,400,15,400,90,400,59,400,0
8001,31.88,1013.82,33.59,88745.17,400,0,400,7,400,11,400,96,400,64,400,0
9001,31.89,1013.83,33.55,90269.92,400,0,400,6,400,5,400,93,400,63,400,0
