timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.62,1013.91,31.11,32019.77,400,69,400,1089,466,2501,1919,7015,620,4232,400,456
1000,32.62,1013.91,31.09,33312.71,400,72,400,1094,458,2494,1878,7020,592,4116,400,462
2000,32.62,1013.91,31.09,34458.59,400,63,400,1066,463,2477,1878,6980,551,4036,400,444
3000,32.62,1013.9,31.08,35899.24,400,58,400,1083,458,2452,1796,6849,505,3860,400,449
4000,32.62,1013.9,31.07,37499.01,400,63,400,1056,455,2471,1768,6824,473,3745,400,438
5000,32.62,1013.9,31.07,38849.37,400,60,400,1068,445,2461,1701,6704,430,3700,400,442
6001,32.62,1013.9,31.07,40032.21,400,55,400,1050,448,2466,1643,6684,400,3479,400,446
7001,32.62,1013.91,31.06,41533.89,400,54,400,1048,443,2454,1572,6624,400,3364,400,442
8001,32.62,1013.9,31.04,42285.25,400,54,400,1050,437,2427,1486,6443,400,3349,400,433
9001,32.62,1013.9,31.06,43419.82,400,54,400,1055,434,2436,1419,6368,400,3234,400,442
