timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.89,1024.85,29.36,22405.22,4673,4512,3706,3880,1145,1365,967,1381,8916,6960,3770,4748
1000,33.89,1024.84,29.32,23170.98,4732,4613,3763,3951,1161,1372,916,1302,8725,6955,3817,4763
2000,33.89,1024.84,29.3,23987.57,4778,4573,3851,4056,1154,1402,865,1298,8643,6895,3834,4788
3000,33.89,1024.84,29.29,24764.08,4847,4638,3964,4111,1179,1416,841,1274,8557,6789,3841,4768
4000,33.89,1024.84,29.28,25484.04,4889,4788,4064,4191,1216,1443,822,1249,8580,6814,3814,4838
5001,33.89,1024.84,29.28,26149.24,4945,4763,4163,4272,1248,1482,810,1236,8568,6764,3834,4808
6001,33.89,1024.83,29.27,26713.72,5122,4853,4224,4357,1259,1482,784,1192,8609,6884,3775,4808
7001,33.89,1024.83,29.26,27232.42,5273,4873,4327,4377,1277,1485,769,1181,8626,6859,3745,4803
8001,33.89,1024.82,29.26,27716.79,5539,4984,4425,4537,1298,1529,747,1147,8574,6769,3785,4758
9001,33.89,1024.82,29.24,28143.19,5736,4999,4486,4603,1305,1524,735,1135,8614,6724,3809,4773
