timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.73,36.07,18274.96,400,768,400,847,518,1792,3821,5355,5250,6975,1699,4482
1000,33.15,1012.74,36.07,18101.81,400,814,400,991,765,2187,3613,5139,4950,6905,1903,4738
2000,33.15,1012.74,36.08,17886.14,400,855,400,1049,1144,2554,3223,4893,4663,6744,2074,4878
3000,33.15,1012.75,36.08,17572.09,400,823,423,1113,1529,2828,3149,4773,4548,6644,2114,5014
4000,33.15,1012.75,36.08,17086.37,400,752,480,1191,1783,3071,3213,4828,4599,6689,1879,4748
5000,33.15,1012.74,36.08,16706.08,400,664,537,1242,1929,3254,3304,4939,4658,6719,1400,4252
6001,33.15,1012.75,36.1,16431.79,400,563,643,1313,2022,3570,3311,4919,4670,6674,785,3394
7001,33.15,1012.74,36.1,16342.35,400,547,732,1501,2096,3715,3355,4873,4724,6769,631,3061
8001,33.15,1012.73,36.09,16826.46,400,534,789,1616,2177,3885,2786,4467,4820,6774,785,3344
9001,33.15,1012.73,36.06,17283.09,400,518,787,1683,2271,3981,2354,4196,4867,6884,1242,3865
