timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.91,1013.75,31.57,110974.1,511,12,452,6,403,0,411,0,418,0,436,7
1000,31.91,1013.75,31.57,110754.78,519,14,459,0,404,6,411,4,415,9,431,5
2000,31.91,1013.74,31.57,110900.9,516,16,458,4,411,1,419,3,422,10,435,3
3000,31.92,1013.74,31.59,112009.16,514,15,461,7,412,2,421,4,427,8,426,7
4000,31.92,1013.73,31.59,111785.74,509,15,463,14,416,8,420,1,405,4,419,3
5000,31.92,1013.73,31.59,112836.07,506,11,459,8,420,10,413,8,400,10,407,5
6001,31.92,1013.74,31.59,112533.97,503,12,472,14,415,6,411,5,400,6,400,6
7001,31.92,1013.73,31.6,112383.52,506,17,462,18,411,5,416,1,400,3,400,5
8001,31.92,1013.75,31.6,113292.28,493,12,463,14,415,5,412,6,400,7,407,0
9001,31.92,1013.76,31.61,113215.99,488,13,455,7,410,6,413,12,407,6,403,1
