timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.1,1012.66,35.18,109742.67,406,4,403,0,405,5,414,7,403,4,400,1
1000,33.1,1012.66,35.19,110246.4,405,9,405,8,402,8,405,5,404,8,409,6
2000,33.11,1012.66,35.19,110391.18,408,10,416,4,403,4,408,3,412,4,408,1
3000,33.11,1012.65,35.19,110463.71,400,6,410,5,405,6,411,7,400,7,411,3
4000,33.11,1012.65,35.2,111415.34,414,8,403,5,405,2,415,1,416,5,405,0
5000,33.11,1012.66,35.2,111711.46,406,0,411,3,410,4,408,7,404,5,406,0
6001,33.11,1012.66,35.22,111934.59,406,3,415,0,405,4,412,0,404,8,413,6
7001,33.11,1012.66,35.23,112308.45,421,4,415,8,406,3,420,5,420,10,412,7
8001,33.11,1012.66,35.24,112836.07,412,8,415,2,401,2,411,5,409,4,414,9
9001,33.11,1012.66,35.24,113139.8,412,7,420,6,414,6,431,9,409,4,403,3
