timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.12,1012.64,35.13,124722.31,404,2,406,13,417,7,408,4,414,4,401,0
1000,33.12,1012.65,35.13,126505.39,405,5,405,13,405,3,415,5,417,12,405,1
2000,33.12,1012.65,35.14,126505.39,406,10,407,6,405,4,410,9,407,8,408,4
3000,33.13,1012.65,35.13,126410.27,404,7,414,11,404,0,408,14,413,12,415,6
4000,33.13,1012.65,35.14,126887.29,412,8,416,11,411,5,409,7,413,8,411,11
5000,33.13,1012.64,35.15,126791.6,414,11,403,10,417,4,411,10,417,9,407,4
6001,33.13,1012.64,35.15,127271.51,402,9,415,9,408,7,409,12,402,12,401,2
7001,33.13,1012.64,35.16,127852.21,408,4,418,19,404,3,407,9,401,12,408,4
8001,33.13,1012.64,35.16,127658.06,404,15,402,10,415,8,406,11,408,20,400,5
9001,33.13,1012.63,35.16,128438.24,402,9,400,11,403,6,418,16,402,9,406,6
