timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.27,1012.75,35.12,36939.33,400,853,400,630,400,1508,829,2736,1943,4638,400,1778
1000,33.27,1012.74,35.13,36649.74,400,724,400,670,400,1556,925,2787,1863,4638,400,1439
2000,33.27,1012.75,35.13,36208.18,400,617,400,708,400,1577,1032,2842,1834,4487,400,1246
3000,33.27,1012.75,35.15,34800.6,400,553,400,803,400,1626,1100,2870,1730,4522,400,1105
4000,33.27,1012.74,35.16,33498.37,400,541,400,906,400,1757,1108,2840,1612,4372,400,1038
5000,33.27,1012.75,35.18,32514.66,400,568,400,965,471,1861,665,2454,1460,4131,400,1191
6001,33.27,1012.75,35.19,31398.5,400,643,400,1076,582,2025,498,2320,1275,3991,400,1420
7001,33.27,1012.75,35.19,29988.61,400,791,400,1152,690,2173,466,2233,1194,3880,525,1783
8001,33.27,1012.74,35.23,28012.03,644,929,445,1200,760,2230,446,2205,1200,3885,667,2050
9001,33.27,1012.74,35.26,25923.68,814,1069,430,1236,791,2325,486,2249,1211,3895,706,2184
