timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.61,1024.93,29.67,45534.4,400,1217,805,3389,693,2595,400,401,400,718,400,554
1000,33.62,1024.93,29.68,45387.04,400,1203,805,3414,676,2604,400,419,400,704,400,536
2000,33.62,1024.93,29.66,45338.13,400,1154,812,3534,651,2567,400,458,400,713,400,516
3000,33.62,1024.92,29.67,45289.33,400,1119,807,3389,625,2549,400,488,400,719,400,516
4000,33.62,1024.93,29.67,44854.79,400,1059,800,3359,591,2531,400,520,400,709,400,532
5000,33.62,1024.92,29.67,44522.54,400,1045,805,3364,564,2466,400,542,400,742,400,549
6001,33.62,1024.92,29.67,44148.79,400,1041,796,3289,551,2468,400,566,400,746,400,597
7001,33.62,1024.91,29.68,43419.82,400,1074,788,3319,534,2434,400,589,400,772,400,662
8001,33.62,1024.91,29.69,42757.94,400,1152,777,3349,518,2385,400,596,400,795,400,712
9001,33.62,1024.9,29.69,42073.82,400,1195,771,3269,522,2401,400,589,400,777,400,784
